f1,f2,f3,f4,label
1.745937755485982,2.812507097299198,1.3733660691800567,2.9780398680773135,0
5.234137678249449,5.726960637965696,3.4368494064298587,5.838133207224564,1
7.870825170741665,8.251695616333473,7.60863812145886,6.545461065816002,2
2.027207097943427,1.9627685604727019,3.43420629263718,2.6230831556224774,0
4.874014008159222,4.62505737012115,4.756232849773581,5.578542957032245,1
7.875843812047521,7.596161320900942,7.344181555175042,7.940954069002555,2
2.9052974331244763,1.4733690581770587,3.3334245596944356,1.8513192432242562,0
4.40794991251249,5.58510717593236,5.0850709681474715,3.603521929987767,1
9.055215025387444,7.7133907801281705,8.1043934407535,6.346287631169947,2
2.5727646100121078,3.2092403425304363,2.114746428857933,2.2397921388538955,0
6.057854926916029,5.159623591391247,5.409242002080511,3.9650862150838186,1
7.8340212473066515,7.243501119993789,8.059100539034855,8.396864590764539,2
1.4737673376077507,2.2007396802242103,1.3286879040898358,0.6951742968660708,0
6.293364426150022,4.672791004290991,4.644852122480131,6.904716055635899,1
8.871647561147935,8.848136613017429,8.608362738335783,9.151665865217863,2
2.698025269681541,2.110601580094759,2.8134027660820533,1.7579629950631273,0
4.414288893306533,4.065304511805761,5.065368048647462,5.672515795401526,1
8.42392192947596,8.596589942788611,9.168250380398533,6.80717673381316,2
1.6253576814184003,1.616937399366358,1.564961420507779,2.227428208080858,0
4.31889150673592,5.750136151910613,5.559156719941664,5.498016042745768,1
7.574371298479889,7.658865602935772,8.209830944519624,7.524689421437888,2
1.9539797225251674,3.4523350801706587,1.868582615735474,2.333465976122161,0
5.885560970609222,5.878887875022863,4.419481113534898,5.3825280746383175,1
8.52460950444064,8.123735229897001,8.683836450977404,7.295037394446666,2
2.2020724113782655,1.8797685658942327,2.3288701295633634,1.8171892378935033,0
5.737574307057591,4.501834647935223,4.6978007574003,4.99283224231007,1
9.479600905707876,7.40624519787279,8.237264571907621,7.98420729665333,2
0.8620104234966763,2.2134390827194506,2.5973638798931984,0.8526115460847878,0
4.794006306882604,5.073363956458306,5.850690792205216,4.591359021235798,1
7.979202331055388,7.935575277779918,8.281571858805608,8.405909106768897,2
1.092038846358442,2.1985957733629067,2.6546512168523466,2.6358520044687754,0
4.845482694448757,6.1353469411514086,4.373114328167002,3.1698321588415155,1
8.565230378242493,6.584343359331223,8.118746715264836,7.057876016774917,2
1.452424523754671,1.6587274365738358,0.7949427100478748,2.7474282106770964,0
5.644164153019501,4.894954058777913,4.347121314080264,5.842556516854972,1
7.869653464855768,7.443363426179292,7.9000686568756695,8.82163022260336,2
2.021990200234603,0.6448644537751416,2.672855627667075,0.9916179539437604,0
5.055106111678572,5.445103576220325,4.907048095395739,6.473012799210007,1
6.86996294088271,7.832791340485656,9.189072007727038,8.16349434381686,2
2.2635767909424693,1.2615466805153055,2.52758316551342,2.3191901942735846,0
5.549251211737041,4.48662249290374,4.72699062316792,5.498773658348454,1
8.018584907439385,7.620520019740567,6.912876666375899,8.630791516513716,2
2.7333353134378324,0.5814981682677622,1.8088170712353953,3.1618737669917314,0
5.63887016748145,4.116728087813398,6.288613585214482,5.041654166818757,1
8.882364675107711,7.840314962280023,8.325002622049748,9.152679149024546,2
1.6316477214822105,2.8712989111544935,2.0042533470963257,-0.24103013418726205,0
2.897605561599962,5.696209934634149,5.6210489578697755,6.412321882600715,1
8.526731943458524,7.260888380110436,7.9904376034910305,8.150423919817655,2
3.655520802834837,1.4884040461682608,1.0610197949114277,1.8674831546777872,0
4.537239604648515,5.272474246385529,5.433387183001413,5.361072294520536,1
8.047379638807188,6.91733427018009,8.279099457172215,8.13730999653167,2
2.484805109706259,1.591811150210452,1.7039468055014322,1.321982521931173,0
5.597346395063197,5.112858720990019,4.462018426321835,5.121183659981016,1
9.63568750348388,6.382374983288695,7.442812651545629,8.152984943729301,2
1.4856757392861457,1.5080581071530137,1.7912837279945075,0.7051803482559176,0
5.108478390548479,5.062428733680062,4.850886785362901,5.082471113079693,1
7.41248467308859,9.070623738756447,8.449938159379112,7.6347407699058545,2
1.1294268813472197,1.8539958386187876,2.012828021709745,1.1281832150536362,0
4.531047751596277,5.262187170256553,5.494982461053791,5.111338344935051,1
8.253981801575963,7.422199153385028,8.98174331487124,8.929952256700542,2
1.5678562738903539,0.3263273175682413,2.103274306915503,2.0541950360992636,0
5.43058744474104,3.686306049523693,5.202154228536347,4.2448671981487855,1
7.948451183731546,8.105376760825324,8.124347128380897,8.016176944139414,2
2.096318892613253,2.1388171112849994,1.7623995054514527,1.6747380183412222,0
4.596599974728382,5.320906714280094,4.406553815202015,5.710509441525414,1
7.510814065906901,7.811853968026826,6.491693573162617,8.016957541481617,2
3.116217959911971,3.3493353127415393,3.026811973684036,2.5488805941385957,0
5.24976702870327,5.33516850188593,6.686363489396853,4.676826422246715,1
6.609889028970244,8.93631154740534,8.248309739472674,8.188446133716893,2
2.997381973023202,1.337482055154247,2.1503256817298935,2.738886451203955,0
4.65313086491267,4.959442561701868,5.610865522466552,4.618959010213066,1
8.15171917543184,8.189343669359817,7.814919277614816,6.698357301843055,2
2.5423091922977656,3.3260589585867653,3.128551995129202,1.3403926131389916,0
4.577208079356954,5.318909033973893,5.322257728174645,3.702852668066253,1
7.9019053923244105,8.515339379997783,7.877443860673754,8.165773509856539,2
1.1488499402654009,2.3200733722869122,2.475411023464054,2.46782758789507,0
4.724743556515541,4.465078815756501,5.084368938572648,6.019358762384343,1
8.430728825856411,9.03446978774172,7.684163406073272,7.008174758968942,2
3.508525224663514,2.3545500391808565,0.8152202833368614,2.0485416538045675,0
5.340769417376233,4.793111939173994,3.8913703434463027,5.005560005187051,1
8.56494713407726,7.775833979626848,8.31820104303045,7.9793223379806095,2
1.3478409229263753,2.1841289002534863,0.41540348779774927,1.8663741822309337,0
4.499471338495881,5.15685149761455,6.015941495921895,5.649221715999506,1
9.718599881979983,7.521980696658307,8.532152256836435,8.339164122427507,2
1.9597464729718421,2.7713402369814397,1.125025144206996,1.418892992766952,0
5.957587933940285,5.753524970973862,3.620834829684693,5.212685959278781,1
8.77442818854909,7.344169612814891,8.9312815595235,7.456765058739167,2
1.9623163770884415,2.3842094162216108,3.8298817428186407,2.052170232308048,0
4.893163928710094,5.545682789408041,4.601697965652189,5.758728108943741,1
8.528717215589147,7.883494244712361,7.673051538026978,7.989892798186533,2
2.40984034049711,1.4263231378166146,1.6056742015960586,0.6436981037246075,0
4.7832451587277145,3.700768938199401,5.05129811872855,5.280051471154609,1
8.867340792293541,7.587378985795884,7.875137927184378,8.056281819938295,2
3.824941767338795,1.4313225268620888,1.6088647907414109,1.7637164314894815,0
5.59970552335057,5.839915442959258,5.346854027614075,4.43744640795457,1
7.151242761786365,8.590088528279072,8.719276595961857,8.955202532505064,2
3.5870447635585796,1.9249124459759406,2.0066619313803047,1.6980742162598377,0
6.2650608168884405,5.489630633357312,4.694664720606497,5.739198960436516,1
7.998479420111151,5.582816916341593,7.299580710347811,8.42581951590214,2
1.1935443336818508,3.709382173793321,2.4929898656721283,2.68729001801812,0
4.561491383358283,4.907912787489913,4.8332384890465505,4.030791323000707,1
7.914357417637231,7.083456174031967,7.224246950086097,8.99441480209836,2
2.6312278466151797,2.008444721863528,2.351921996829533,1.7730373781682456,0
6.336835213375675,4.665607634319972,3.2305158174607254,4.606838720414081,1
8.672340789905888,8.462574260592776,7.612807628077871,6.602604876410284,2
2.3093994455417977,0.6995935679903968,2.5007100301744662,2.0027875540627025,0
3.3966130093807534,4.202590760041671,5.615847607987019,4.190562656201448,1
8.39087430084345,7.534182314574025,8.349486411437685,6.616658841081428,2
0.7723252702447747,2.006215741063068,0.9485110567864801,1.6176464314154126,0
6.434913118098541,3.440206839262858,4.347206015820744,3.8143493081820914,1
6.775653362276256,8.846832951774978,8.002805064941443,7.966230608843851,2
1.6032759165517185,3.3363071837381524,2.3515990548406887,1.1141795952722364,0
4.96114533476773,4.6335162949661655,4.751070842350775,4.142569430842229,1
7.2517952401281205,8.58913178239237,9.188086688394412,7.843151392823769,2
1.813197523579417,1.7862654799600135,1.966649100396008,0.7189395247150587,0
5.097951478459546,4.934135148481585,5.282494695823838,5.381408029021104,1
8.01938701620328,7.050887867507213,8.76642910110541,7.781568750130558,2
1.924174629199013,3.1316146323290592,3.6636719089824172,1.4228746727735329,0
5.263672149425608,5.11640148716024,5.058649415838174,4.6534032417180935,1
8.554106596817856,8.365273490268505,7.122018187681188,8.20834017037986,2
2.258610243331601,2.2021933800321145,2.5132352833046383,1.9872668703211693,0
3.9131451802582697,5.2885945319986405,3.279941826589557,5.869532499550164,1
8.109577233231665,8.831925941437293,7.6169904933111106,9.065610636517057,2
2.3236028259525168,3.296464377509343,1.4955958736410393,2.884448159788006,0
5.049297918590233,4.761924142121606,4.999740181879428,3.7464102778413393,1
5.368832095373123,7.55301687135808,8.92307243756438,7.9957691703840394,2
2.651603468333022,1.4782096165847767,1.9551669350319616,0.9365476479660235,0
4.8701091892863895,5.240316122539506,4.503333912677915,5.257407754019042,1
9.505776301428932,8.290635734698412,8.012375336455271,7.764914222824754,2
2.4955443360640324,0.7983048649953552,1.547826531832513,1.971099695778756,0
5.206226170439443,3.110251260628205,4.609107116924928,5.927491943371581,1
8.68033326407182,6.6862244799396615,9.388495569569592,7.993656172766269,2
0.6283916294947685,1.334974044647871,2.6370024062073893,3.1747326944753542,0
3.9532244593968624,5.914936108678892,4.432775619305086,6.081515207167508,1
8.308701931537607,6.605860332042014,8.870221445623642,9.13164538982284,2
1.9389276210040702,2.9403999019774956,1.8396772742233922,1.9752514239052257,0
5.281346455485016,4.776768703904816,4.786582795207848,4.243420450201303,1
7.379817959022182,6.780273838437106,7.701119293120291,7.7973112256890404,2
1.5227111528876085,1.6152084153561066,1.6598154341577647,0.7038894450534858,0
4.001782153801953,3.887527624722921,5.435089267303198,3.8757018230670983,1
8.148929156178717,7.7164646465451,7.8562713350723365,7.866355520134365,2
2.0844087103195643,3.0076939257105506,2.644004032556174,3.3545737099967674,0
4.426589130049107,4.60158072706284,4.847136690197798,4.763579607927215,1
7.382531008358849,6.934156596850075,7.9104649385014465,8.288386288357373,2
1.560395850520048,1.7882707141324077,2.8411549208223335,2.9505296933600547,0
6.232509780917286,4.888890971561913,4.039856019640999,3.487409488979841,1
7.618141429843236,8.288471206433835,7.0477075063708465,7.9703905138326965,2
3.2369382398873645,1.0457880729121696,2.5606619578777323,1.9777282667241756,0
5.298432328243612,4.889006566106681,5.246596781530311,5.047486331235764,1
7.178338939650224,7.532937065212797,7.302531430051349,7.906721260496562,2
1.905504830272772,2.1026059366139003,2.6422089445314842,0.9350689596632993,0
4.190222720551004,4.931264082301024,5.963574684464389,4.5427624741076915,1
7.801214057009068,8.841914136578326,8.668944434700842,8.892873146174814,2
3.738386571431228,1.2901443675751314,0.7709795987177888,2.4890512182182922,0
4.368277650087113,4.3688843927357865,4.5645930202118405,5.575545083933232,1
7.3477579680976275,6.80325586903097,8.519805814353024,7.9446908241082745,2
3.193725958299998,1.9759429733778393,2.0363898782825003,1.5202161159447307,0
5.190595402311045,4.799390293937311,5.041977364733073,4.937086143320419,1
7.412086411048656,8.579230142225194,7.386679389759228,8.845985819243152,2
2.570032631923811,1.8962698821755946,2.0698725002565475,2.144074367867827,0
6.05450517682251,5.870546342724773,4.2062142321933225,4.796730520524788,1
7.50081978100836,7.685956547367175,8.697031762345835,7.49696176912291,2
1.4407708061232403,1.6237486954415425,3.1998419591820424,2.3447152244712113,0
4.74647871064669,6.270053097438903,5.175662967362423,4.6848016829583115,1
6.835289830684722,7.519948450536654,7.010546263822871,7.2463793975804585,2
1.6515843134267307,2.2821041574517738,0.9819407999086427,1.5832705320150162,0
4.83753995438963,3.196734162324659,5.21019750748382,6.297518515969052,1
9.506856609700677,9.101733493704572,7.28005802903854,8.524545709895126,2
1.4409978617054113,0.8788742361996527,1.3630616808956113,1.9830996185888006,0
3.8452595968245875,6.5542068755661065,3.7165502042108542,5.058723736030082,1
8.015092774077605,7.713153870310808,7.567719920019946,8.042596884144503,2
1.5289068532635912,0.7204844949842146,3.2564761762931376,1.8005496368843452,0
5.128888566920373,4.117070711123175,6.186365073433005,4.870683442416379,1
8.3776209224397,7.874382204184697,8.695882721648937,8.449418531375823,2
1.2099281106070596,1.913123725465498,2.24391926246772,1.8685623750978504,0
4.433842383309877,4.783433427836675,4.469953732820529,3.83806813652052,1
6.5744480310999975,7.976156025858373,8.341375581387757,8.528404674142102,2
2.318897098592422,2.1008903571685247,1.563414563973924,2.686800329708372,0
4.154456145715324,5.259452684826077,4.903951440879938,5.483589157624891,1
8.447046376201676,8.41537189816685,8.494303027915471,9.25812203335516,2
3.517120347367895,3.8257271649267883,2.693352174127153,1.175859614272155,0
6.595988174231377,5.939446543071468,4.644852027133336,4.964910639478802,1
7.556048746411205,8.040867037149555,7.890531795438368,8.007610781379944,2
3.1581952239555315,2.4474805438967273,1.6351241099350704,3.177515577992358,0
6.018184488699147,5.654383558341236,5.599127685158588,4.609202248133484,1
7.775417800866527,8.800956235681637,7.4971695040637805,8.23739655988765,2
1.9977690545381481,1.9253297270302452,3.063183472933975,1.2242612257820547,0
6.029096156443622,5.565245414537239,5.214474591676751,5.450542348754844,1
8.179677328287124,8.145818415697823,7.465872966197611,7.3199225052092425,2
0.8128692737259753,2.0573086757818015,1.9679484977431907,1.4719649491143385,0
4.019779032527037,4.375175475925173,6.087539753131153,4.422828413697908,1
7.776259505730202,8.173860362451556,5.414570683983289,6.350932959600663,2
2.456569713833208,0.5609032672312493,2.3322668135640763,2.211995675596053,0
5.6433598682412836,5.940246524097713,5.237123921241992,5.656568364042322,1
7.986580530126931,8.53232336957246,7.1587590586580925,9.4209001083923,2
1.7742934591616268,1.8245331699328748,3.042142393793691,2.9545538483733003,0
4.284835460740387,6.136770411903599,5.920397456261496,5.813281992791603,1
8.961974036613709,7.59888321109901,8.47030156167327,6.867454411751954,2
1.2096917579772,2.681660886778621,2.467181303364842,2.2178198195844225,0
5.513451257676885,6.706988085380022,5.380085650669694,4.053575164770592,1
6.822775209847322,7.436041014091069,7.597175178003645,7.64230932807042,2
1.7839159104652165,0.8608097721257366,0.7759802168025918,2.747508891365416,0
5.818657204693279,5.335569964470947,4.284186747403548,4.172129525798471,1
7.3308629516936685,7.210285060161236,7.061683194203901,8.000426882293864,2
1.0801599389345675,2.3049669316196857,2.6915552256549486,2.8009741079806614,0
5.010690523769883,4.990133269162479,4.625201725154442,5.466382668420916,1
9.194491142862995,8.257889950317796,8.860400062110255,7.061605463563268,2
2.4375200717384558,1.597781810789876,2.512499356179539,2.256371308710584,0
5.572747999768716,4.188709585379802,3.7268922104922977,3.6022613132698558,1
7.10637755771402,9.031418570191382,8.328046456976683,8.664205446402118,2
0.9755281765275201,1.8729892053979529,1.2169618770467094,1.3143345960110568,0
4.6019969132123855,4.606585581754169,3.6487987136450766,6.07509986191352,1
8.228960526562398,8.937847823063077,9.20433524372034,8.116581031481385,2
1.9791185460411211,2.636378417054736,2.6206877538764264,1.3368116922894404,0
5.184391657904539,4.3184065398450775,5.578251511832098,5.477881810840997,1
6.71474416309265,7.6936920986019794,9.150033942033144,7.52883258538533,2
2.359580753803134,2.5708994443147164,2.5908896189141446,2.0287344395866787,0
5.321066378912885,4.545502958271556,5.306152441369841,5.17809948693887,1
7.737307757448181,6.482266764850688,7.262213715056169,8.588849635443589,2
1.816229202844146,1.1291233444306705,2.2394619593662117,1.7594804435734859,0
4.703111804598212,3.6840293546577163,7.239811523330168,4.2991257437217625,1
7.327678777183755,7.961652352469817,7.987510379924999,7.969541494199811,2
2.6534617224930575,2.1311161956082882,3.053034131635297,2.1071687649166595,0
6.326371376923826,4.127610353676507,5.669832114169845,4.627043891047095,1
6.63040675750229,8.342505237974157,8.812030173943613,7.250731695127234,2
1.5697787195039592,2.0796016851938255,1.659922564117584,0.6438779791578975,0
5.425113127651733,4.189956811932712,4.683137264035134,5.0913088959362875,1
8.000556306210143,7.0658403409594275,10.700003554629532,6.739824359876338,2
2.673283140616677,1.3969943052591778,1.5387902027028089,1.086365099481144,0
5.893537428648882,4.3002701383048505,5.522211339729134,5.253379744705159,1
7.982532968661274,7.91615552552524,7.7918430064277855,8.152174910216353,2
1.8110329239911112,2.520353260267062,1.3673525587697872,2.3201319419414057,0
4.808044831521434,4.9519233050371385,4.056133878657674,5.00731958718203,1
6.895612482175391,7.367254890338473,7.377185326930904,7.028613658275246,2
2.3039486477959787,2.883537670906283,1.654384936045631,1.722519238368773,0
4.053880560092388,5.652784316600308,4.8498121443728355,4.627979652806771,1
8.845736366091828,8.348463971937708,8.912643508671101,7.318448883747265,2
1.3382679142835758,1.8842318501291155,2.9865294555140416,1.1487836604347244,0
3.6187781085652873,4.726649954082121,4.028393048294068,5.522590521691361,1
8.001698888994083,9.29381467499313,6.95753601859204,7.290266891583715,2
0.5106367128020479,2.1464247985214864,0.8564149108570369,2.3812047141798645,0
6.437403015042964,3.3264120651442193,4.079123916065961,3.8787740294913426,1
8.73385250531139,9.448096482133145,8.164628004027067,9.429881021218314,2
2.090051494736451,1.686315237297607,1.1015052998822934,1.5103421929571086,0
5.074136876700844,4.8647825848920245,5.55820394896999,4.8194671333733,1
6.293775519997406,7.9643894384952185,7.899048268243558,8.470770589309614,2
2.264699837614729,1.2716731762903764,1.313267990873007,1.8863255778741213,0
3.9847023713994094,4.87914722931671,6.497235108323514,6.220504929869924,1
6.968223759584411,8.274906099186449,8.147099667179722,8.14168443837359,2
2.134213283105118,2.1485337181517545,1.6299910533767688,0.8522737325498329,0
4.762534236320496,4.679155370419317,4.254167248886247,4.721293390551227,1
7.046794285135656,8.060988953296938,8.356848344552564,6.378699320679547,2
1.8132523741208404,3.5496130095188967,2.0484250828498247,2.5567258725875632,0
4.972652580691939,5.825884529833322,4.98974374682966,5.182964671655745,1
8.286524636762145,7.407264501960165,8.083915652827335,8.444884975783426,2
1.2951360336319953,1.5803452756784953,2.175624651105141,1.6248489746302663,0
3.237670271967836,5.852030364088354,5.331762507485189,4.083222207248527,1
7.960899554021155,8.641917430483215,6.647162649211032,7.860434332075501,2
2.8756991273975494,2.0695187628522036,1.232496094988094,0.5228804782584835,0
5.44832164424175,4.614829007007864,4.956145573072579,4.926199466779044,1
8.637668721691218,7.788808700018015,7.711117543847475,6.796141590730587,2
2.608181208984111,3.0235415847457476,1.4581152190035036,2.634918097589874,0
4.260491954393683,4.4033736957458025,5.3285630272674505,4.230072448416788,1
8.407746811798452,7.227022950930144,8.059699527902866,8.214611032561566,2
2.151776697740739,1.484962611016186,1.7477567184553564,2.847305517696613,0
5.256569010016403,5.307385254290507,5.158759289733462,4.459278840423375,1
7.472753318211051,7.34661603357824,7.234861915099085,8.105683317420493,2
2.4513990394725766,1.5424260099296838,3.5405778545885225,1.9189881807291214,0
5.857264611587986,4.779920971795944,6.758449133785151,4.514547665583327,1
8.68224998333224,8.57655444601155,7.028054406150911,7.734238884612846,2
1.5379836351295995,1.4938838983174465,2.1492290123283184,1.1243358315238372,0
5.688835891068125,3.983680392298133,6.463515181980085,6.018108203409858,1
6.427272669883375,7.109653738991865,7.8624785799628105,6.549602301908207,2
3.631026204240965,0.097705739494373,1.1521292947770552,2.4650597414952253,0
5.267593573598436,5.884086018457054,5.202624975937157,4.008933314356138,1
7.978225394203811,8.070359615989082,8.42208163918815,7.2744282354840335,2
2.638552995661929,2.4460258210204397,1.8380096220525761,1.8075234557143298,0
6.057601594932688,4.593565464203357,4.9712885196559835,6.03735795247869,1
7.7662943020868145,7.811646585428956,6.570229222989497,7.164308531413177,2
2.2965600192170545,0.9857280443092942,1.5823623046951685,2.588572642171794,0
4.969440914585996,3.709740490976612,3.9651714477584843,5.224848712761775,1
7.782610855166071,8.315796768388436,7.171105288664463,9.340074439921953,2
1.9497965570307132,2.222653313833211,2.59096649973096,3.356707653929071,0
5.00343868570223,3.99229760967211,5.040795989733237,5.621483379868362,1
7.892258346269086,7.817581266576421,8.436532837566546,7.175599012629201,2
2.632858004442194,2.3820521665440912,2.9526310172977985,1.6127282331017136,0
4.392905230137256,5.877952570755616,5.605311697816292,5.401969094488951,1
6.911573086133721,9.950175219382851,7.926174246747264,7.525602420451785,2
1.2536200557762385,2.5043772022768334,1.7641463621566986,2.619088427694697,0
4.10501333833652,4.774580489237854,5.744545465715592,6.703292163338508,1
8.4061218348151,7.504051225129704,6.912601138624616,7.888872553214816,2
2.1985673266816157,2.0320208196075162,1.6581028882287594,1.6361472937787527,0
4.395156465492413,5.024895201286718,5.059047481293419,4.22187640878587,1
7.671561479862862,9.31734866098214,7.471371152769046,7.740896990147557,2
1.41460498618338,0.6142210493475693,3.0594748702740255,1.9590741190057441,0
7.682471417262441,5.390440583690041,4.525527876353294,5.487799562735132,1
7.121669827148927,7.351915552144463,8.195879559126166,8.099169408155262,2
2.7997935974514805,1.2629818844731329,1.9979416954374236,2.5460130625756032,0
6.41007010698041,6.130962639310656,4.460724905467293,5.104456281017998,1
8.226005254104482,8.094032314723759,8.354782059035339,8.237117127584169,2
2.744320593266447,2.333474017630912,1.2784411275396046,2.0565131222913067,0
4.139064858825032,6.655863189402553,4.499407801210497,3.591765423072901,1
7.543722234222459,9.360057669829441,9.131089125971164,7.973380428840188,2
1.9444236758912246,2.397496469081016,2.257378701133701,4.264663209112737,0
4.030940437629005,5.327519398432004,6.0960347573693205,3.9717827887928276,1
7.426423557857353,8.839675954229625,7.9818728783671515,7.508572366506397,2
